year,month,day,radiation_short,radiation_long,temp
1985,12,30,1,7.85,5.18
1985,12,31,3.02,5.93,-2.78
1986,1,1,2.12,6.52,-5.77
1986,1,2,3.03,5.36,-10.48
1986,1,3,1.29,6.4,-4.84
1986,1,4,2.42,6.11,-8.95
1986,1,5,2.59,6.01,-14.78
1986,1,6,3.3,5.12,-11.06
1986,1,7,2.69,5.76,-5.2
1986,1,8,2.98,4.84,-6.85
1986,1,9,3.36,4.75,-9.19
1986,1,10,3.38,4.45,-11.42
1986,1,11,3.29,4.61,-11.93
1986,1,12,3.36,4.65,-9.04
1986,1,13,3.43,5,-6.55
1986,1,14,3.39,5.24,-7.12
1986,1,15,2.67,6.05,-3.39
1986,1,16,3.07,5.83,-2.53
1986,1,17,2.76,6.02,-1.03
1986,1,18,2.47,6.24,0.08
1986,1,19,3.42,5.07,0.93
1986,1,20,3.14,5.48,-0.98
1986,1,21,3.2,5.06,-1.31
1986,1,22,3.38,5.21,-8.03
1986,1,23,3.27,5.32,-4.82
1986,1,24,3.45,4.6,-6.86
1986,1,25,2.95,5.29,-7.69
1986,1,26,3.45,5.39,-10.54
1986,1,27,3.64,5.38,-9.53
1986,1,28,3.34,5.25,-4.59
1986,1,29,3.34,5.98,-1.96
1986,1,30,2.61,6.05,-0.82
1986,1,31,2.7,6.06,-4.1
1986,2,1,3.42,5.82,-7.06
1986,2,2,3.76,5.98,-4.46
1986,2,3,3.13,5.13,-8.41
1986,2,4,3.2,4.73,-10.08
1986,2,5,3.8,4.57,-8.5
1986,2,6,3.9,4.56,-10.18
1986,2,7,4.24,4.69,-10.09
1986,2,8,4.31,4.92,-8.36
1986,2,9,4.36,5.22,-6.92
1986,2,10,3.36,5.77,-4.68
1986,2,11,4.11,5.31,-3.9
1986,2,12,4.25,5.4,-3.51
1986,2,13,2.21,6.77,-1.04
1986,2,14,3.91,6.21,2.1
1986,2,15,2.44,6.6,-0.88
1986,2,16,4.46,5.79,-1.83
1986,2,17,2.27,6.9,-0.55
1986,2,18,3.41,6.94,0.41
1986,2,19,4.5,6.04,-0.76
1986,2,20,3.68,6.07,-1.51
1986,2,21,4.71,5.46,-3.79
1986,2,22,4.64,5.43,-2.56
1986,2,23,4.69,5.4,-3.09
1986,2,24,4.84,4.95,-4.95
1986,2,25,5.06,5.64,-3.35
1986,2,26,3.92,6.34,-3.39
1986,2,27,3.4,6.3,-8.06
1986,2,28,4.75,5.31,-5.51
1986,3,1,3.84,6.67,-5.5
1986,3,2,4.6,6.43,-4.07
1986,3,3,4.76,5.97,-1.08
1986,3,4,5.01,5.74,1.5
1986,3,5,5.25,5.49,2.24
1986,3,6,5.31,5.41,2.79
1986,3,7,5.44,5.52,4.45
1986,3,8,5.34,5.44,5.58
1986,3,9,2.46,6.66,5.42
1986,3,10,5.51,6.2,1.06
1986,3,11,4.68,6.23,2.01
1986,3,12,5.24,5.74,1.96
1986,3,13,1.6,6.98,4.37
1986,3,14,1.64,7.15,3.67
1986,3,15,4.34,6.33,4.48
1986,3,16,5.29,5.46,0.46
1986,3,17,5.7,5.45,1.52
1986,3,18,1.4,7.08,2.96
1986,3,19,3.26,7.59,2.6
1986,3,20,5.04,6.4,2.88
1986,3,21,4.51,7.34,4.47
1986,3,22,3.82,7.17,3.11
1986,3,23,4.82,7.43,3.37
1986,3,24,6.02,6.27,3.77
1986,3,25,6.53,5.45,3.84
1986,3,26,6.49,6.69,5.57
1986,3,27,5.22,7.94,6.15
1986,3,28,4.71,7.69,7.71
1986,3,29,6.48,7.06,8.26
1986,3,30,4.44,7.94,6.15
1986,3,31,7.01,5.32,4.41
1986,4,1,6.67,6.39,6.18
1986,4,2,6.21,7.26,7.98
1986,4,3,4.38,7.92,9.08
1986,4,4,6.83,7.62,10.45
1986,4,5,7.12,6.23,8.05
1986,4,6,6.65,6.87,5.68
1986,4,7,6.3,7.07,4.64
1986,4,8,5.65,7.92,7.09
1986,4,9,4.39,8.36,11.73
1986,4,10,7.08,7.93,12.83
1986,4,11,6.34,6.6,5.68
1986,4,12,7.04,5.97,4.78
1986,4,13,6.75,6.44,8.83
1986,4,14,5.16,7.02,10.92
1986,4,15,5.57,7.44,10.84
1986,4,16,7.48,6.44,7.01
1986,4,17,5.93,7.26,8.83
1986,4,18,7.07,7.1,12.08
1986,4,19,7.1,7.01,13.66
1986,4,20,7.07,7.04,10.73
1986,4,21,5.91,7.17,7.02
1986,4,22,7.39,7.44,11.59
1986,4,23,7.46,6.77,10.89
1986,4,24,7.4,7.18,13.88
1986,4,25,4.48,9.18,16.9
1986,4,26,2.3,9.25,16.46
1986,4,27,3.73,8.78,14.92
1986,4,28,7.4,7.66,13.1
1986,4,29,7.55,7.82,13.69
1986,4,30,5.04,8.71,13.62
1986,5,1,1.56,8.08,10.88
1986,5,2,5.93,8.24,12.89
1986,5,3,5.44,8.29,13.82
1986,5,4,7.32,7.42,14.17
1986,5,5,6.48,8,15.96
1986,5,6,6.82,7.89,16.7
1986,5,7,7.31,7.64,16.44
1986,5,8,7.36,7.52,15.8
1986,5,9,7.64,8.29,14.37
1986,5,10,5.58,8.53,12.29
1986,5,11,6.99,8.24,14.1
1986,5,12,6.09,8.35,14.36
1986,5,13,2.67,8.86,15.74
1986,5,14,7.88,7.93,14.5
1986,5,15,5.65,8.31,11.63
1986,5,16,7.73,7.53,12.31
1986,5,17,7.88,7.43,15.05
1986,5,18,5.77,8.66,18.05
1986,5,19,1.74,9.15,17.82
1986,5,20,6.65,8.39,14.12
1986,5,21,7.02,8.18,13.12
1986,5,22,5.82,7.79,14.67
1986,5,23,7.65,7.89,17.38
1986,5,24,5.69,8.93,17.05
1986,5,25,5.03,9.01,16.15
1986,5,26,4.35,8.62,14.31
1986,5,27,5.32,8.82,16.49
1986,5,28,6.46,8.41,17.91
1986,5,29,2.1,9.14,17.73
1986,5,30,7.94,8.28,19.6
1986,5,31,6.97,8.93,19.67
1986,6,1,5.5,8.75,19.86
1986,6,2,4.8,9.53,21.95
1986,6,3,7.47,8.89,21.68
1986,6,4,6.61,9.23,18.67
1986,6,5,5.01,9.09,17.85
1986,6,6,2.06,9.34,16.84
1986,6,7,7.77,8.48,18.37
1986,6,8,8.31,8.15,20.52
1986,6,9,8.24,8.48,21.32
1986,6,10,8.18,9.11,21.53
1986,6,11,8.06,8.39,18.27
1986,6,12,7.45,8.42,18.81
1986,6,13,2.86,8.91,18.81
1986,6,14,1.92,9.18,17.13
1986,6,15,1.87,9.19,19.46
1986,6,16,1.73,8.87,19.62
1986,6,17,6.36,8.98,20.03
1986,6,18,4.53,9.22,19.32
1986,6,19,7.04,8.57,20.86
1986,6,20,4.55,9.2,20.59
1986,6,21,4.14,9.63,21.2
1986,6,22,4.08,9.13,20.73
1986,6,23,1.75,9.03,18.78
1986,6,24,1.56,9.11,21.08
1986,6,25,4.52,9.39,22.97
1986,6,26,7.71,9,22.04
1986,6,27,4.54,9.44,21.4
1986,6,28,2.45,9.67,23.26
1986,6,29,4.3,9.84,24
1986,6,30,8.09,8.89,21.55
1986,7,1,3.44,9.63,18.19
1986,7,2,3.23,9.52,15.94
1986,7,3,3.54,9,15.14
1986,7,4,2.51,9.01,15.23
1986,7,5,2.2,9.23,17.64
1986,7,6,5.57,9.77,19.22
1986,7,7,4.55,9.51,20.14
1986,7,8,5.82,9.32,17.92
1986,7,9,2.89,9.71,20.54
1986,7,10,2.73,9.7,20.75
1986,7,11,1.61,9.76,21.36
1986,7,12,5.11,9.86,23.03
1986,7,13,6.88,9.37,21.35
1986,7,14,1.54,9.74,21.73
1986,7,15,1.84,9.69,23.27
1986,7,16,1.7,9.85,22.55
1986,7,17,5.33,10.11,23.87
1986,7,18,6.54,9.85,23.23
1986,7,19,4.39,10.13,25.05
1986,7,20,5.92,9.88,26.2
1986,7,21,1.37,10.04,24.55
1986,7,22,3.62,10.11,23.2
1986,7,23,3.28,9.88,21.26
1986,7,24,4.74,9.86,23.26
1986,7,25,3.38,9.88,24.2
1986,7,26,6.38,10.09,26.17
1986,7,27,7.38,9.61,26.6
1986,7,28,6.76,9.59,26.27
1986,7,29,7,9.49,25.33
1986,7,30,6.61,9.76,25.85
1986,7,31,6.97,9.87,25.77
1986,8,1,6.9,9.81,26.57
1986,8,2,6.95,9.68,27.05
1986,8,3,6.4,9.76,25.46
1986,8,4,7.01,9.47,23.65
1986,8,5,6.73,9.71,22.69
1986,8,6,6.39,10.04,23.08
1986,8,7,6.18,10.03,23.74
1986,8,8,5.53,9.98,24.45
1986,8,9,5.74,10.08,24
1986,8,10,4.64,10.15,23.71
1986,8,11,2.5,9.78,23.32
1986,8,12,4.29,9.68,24.14
1986,8,13,2.02,9.94,23.96
1986,8,14,4.09,10.25,25.57
1986,8,15,5.09,10.25,25.78
1986,8,16,5.06,9.96,25.56
1986,8,17,4.37,10.21,24.6
1986,8,18,4.63,10.24,25.03
1986,8,19,5.49,9.98,26.1
1986,8,20,4.86,9.97,24.77
1986,8,21,4.56,10.1,23.39
1986,8,22,6.06,9.37,22.22
1986,8,23,5.89,9,21.83
1986,8,24,6.24,8.87,22.02
1986,8,25,4.48,9.72,23.01
1986,8,26,4.17,9.89,23.81
1986,8,27,3.47,10.06,23.94
1986,8,28,1.1,9.94,23.42
1986,8,29,5.11,9.25,21.21
1986,8,30,6.58,8.41,19.95
1986,8,31,5.92,9.18,22.19
1986,9,1,4.33,8.87,22.21
1986,9,2,2,9.61,22.07
1986,9,3,5.1,9.46,23.15
1986,9,4,4.82,9.22,21.45
1986,9,5,2.98,9.42,21.41
1986,9,6,3.71,8.82,21.72
1986,9,7,4.18,8.97,19.6
1986,9,8,1.95,9.14,19.99
1986,9,9,1.91,9.23,20.75
1986,9,10,3.26,9.37,20.92
1986,9,11,2.27,9.39,19.37
1986,9,12,4.49,8.88,19.45
1986,9,13,4.76,8.7,17.71
1986,9,14,4.04,8.2,17.27
1986,9,15,5.33,8.01,18.12
1986,9,16,4.19,8.07,17.4
1986,9,17,5.84,7.91,15.48
1986,9,18,4.97,8,14.41
1986,9,19,2.47,8.09,15.27
1986,9,20,1.09,8.93,15.78
1986,9,21,2.41,9.33,18.62
1986,9,22,5.94,7.92,17.24
1986,9,23,5.53,7.97,17.66
1986,9,24,5.9,7.49,15.16
1986,9,25,5.63,7.8,15.44
1986,9,26,5.06,7.84,15.39
1986,9,27,5.35,8.01,16.39
1986,9,28,3.93,8.18,15.39
1986,9,29,5.03,7.74,13.58
1986,9,30,3.39,8.09,13.19
1986,10,1,1.73,8.78,14.87
1986,10,2,2.62,8.77,12.54
1986,10,3,3.47,8.34,13.05
1986,10,4,5.28,7.24,13.61
1986,10,5,4.83,7.75,14.41
1986,10,6,4.05,8.32,15.32
1986,10,7,4.66,7.52,14.7
1986,10,8,4.81,7.71,13.9
1986,10,9,3.59,8.58,14.68
1986,10,10,2.08,8.98,14.9
1986,10,11,3.84,8.63,12.5
1986,10,12,5.05,7.2,11.18
1986,10,13,4.78,7.24,12.08
1986,10,14,4.7,7.46,12.01
1986,10,15,4.38,7.51,13.29
1986,10,16,4.7,7.18,12.26
1986,10,17,3.61,7.56,8.14
1986,10,18,3.19,8.39,8.85
1986,10,19,3.97,7.25,7.96
1986,10,20,4.21,7.53,9.76
1986,10,21,0.97,8.55,11.15
1986,10,22,2.79,7.63,8.67
1986,10,23,3.97,7.25,8.78
1986,10,24,1.59,7.94,9.43
1986,10,25,4.18,6.74,9.19
1986,10,26,1.87,8.16,8.88
1986,10,27,4.17,6.75,5.86
1986,10,28,3.36,7.14,6.2
1986,10,29,2.53,7.6,2.82
1986,10,30,3.8,6.5,1.88
1986,10,31,3.94,6.73,3.02
1986,11,1,3.94,6.74,7.83
1986,11,2,3.89,6.53,8.61
1986,11,3,2.33,7.34,7.28
1986,11,4,3.94,6.7,3.37
1986,11,5,3.99,6.65,5.05
1986,11,6,3.38,6.9,6.73
1986,11,7,2.78,6.89,8.18
1986,11,8,3.82,6.74,2.97
1986,11,9,3.67,6.69,4.54
1986,11,10,3.85,6.43,4.01
1986,11,11,3.8,6.52,2.2
1986,11,12,2.47,7.71,4.89
1986,11,13,1.47,7.91,9.85
1986,11,14,2.26,7.65,8.16
1986,11,15,2.44,7.37,1.57
1986,11,16,2.41,6.55,0.03
1986,11,17,3.7,6.08,1.29
1986,11,18,3.71,6.09,3.01
1986,11,19,3.57,6.63,2.75
1986,11,20,3.39,6.32,2.29
1986,11,21,3.41,6.27,1.5
1986,11,22,3.39,6.68,3.83
1986,11,23,2.23,7.93,7.53
1986,11,24,1.69,8.3,9.98
1986,11,25,3.18,6.68,1.89
1986,11,26,3.37,6.13,-3.65
1986,11,27,1.99,6.64,-2.51
1986,11,28,1.82,7.15,-0.38
1986,11,29,3.13,5.82,-2.59
1986,11,30,3.06,6.04,-1.61
1986,12,1,3.19,5.93,1.48
1986,12,2,3.16,6,3.82
1986,12,3,1.67,7.33,3.15
1986,12,4,2.72,5.99,0.82
1986,12,5,3.16,5.71,1.2
1986,12,6,2.4,6.5,3.82
1986,12,7,3.35,5.55,-0.83
1986,12,8,3.34,5.47,-0.26
1986,12,9,3.34,5.62,0.31
1986,12,10,3.17,6.22,1.32
1986,12,11,3.02,5.87,0.02
1986,12,12,2.85,5.94,2.23
1986,12,13,2.17,7.62,6.46
1986,12,14,0.73,7.42,7.2
1986,12,15,0.94,7.55,2.7
1986,12,16,3.03,5.83,1.56
1986,12,17,2.52,6.39,2.81
1986,12,18,1.61,7.51,3.69
1986,12,19,2.35,7.19,-0.56
1986,12,20,2.71,6.19,-0.12
1986,12,21,2.56,6.39,-0.72
1986,12,22,2.77,6,-3.02
1986,12,23,2.51,6.56,-0.81
1986,12,24,3.07,5.94,1.06
1986,12,25,3.07,5.71,-0.41
1986,12,26,3,5.95,-5.7
1986,12,27,1.45,6.54,-3.36
1986,12,28,3.04,5.87,-5.52
1986,12,29,3.12,6.11,-4.76
1986,12,30,1.24,6.41,-0.08
1986,12,31,2.68,6.8,1.69
1987,1,1,2.89,6.03,-2.39
1987,1,2,0.5,6.8,1.86
1987,1,3,2.86,5.47,-3.19
1987,1,4,3.26,4.98,-6.98
1987,1,5,2.21,5.99,-2.13
1987,1,6,2.87,5.59,-2.74
1987,1,7,1.31,6.86,-0.78
1987,1,8,3.23,5.12,-0.99
1987,1,9,3.07,5.32,-0.84
1987,1,10,3.06,5.94,-7.23
1987,1,11,3.1,6.09,-4.72
1987,1,12,1.68,7.02,-4.52
1987,1,13,2.57,6.56,-10.29
1987,1,14,2.96,6.07,-10.52
1987,1,15,3.1,5.45,-2.4
1987,1,16,0.91,6.9,2.07
1987,1,17,3.45,5,-2.11
1987,1,18,2.54,6.41,-5.27
1987,1,19,3.52,5.22,-6.69
1987,1,20,3.5,4.89,-5.61
1987,1,21,2.82,5.91,-2.55
1987,1,22,2.76,6.13,-0.19
1987,1,23,1.38,6.58,0.24
1987,1,24,3.68,4.83,-7.11
1987,1,25,3.69,4.55,-9.38
1987,1,26,3.65,4.92,-7.71
1987,1,27,3.75,4.91,-3.79
1987,1,28,3.74,5.28,-1.39
1987,1,29,3.65,6.18,0.82
1987,1,30,3.96,5.27,-2.75
1987,1,31,3.97,4.4,-8.02
1987,2,1,3.75,5.07,-7.01
1987,2,2,2.33,6.16,-5.43
1987,2,3,2.32,6.42,-6.05
1987,2,4,3.42,5.38,-7.03
1987,2,5,4.06,4.9,-3.71
1987,2,6,2.99,6.43,-0.58
1987,2,7,4.31,5.28,1.5
1987,2,8,4.32,5.47,1.45
1987,2,9,4.07,6.63,4.44
1987,2,10,2.39,7.64,8.44
1987,2,11,0.57,8.17,10.72
1987,2,12,1.84,7.24,2.37
1987,2,13,4.44,6.18,2.2
1987,2,14,3.69,5.74,-0.35
1987,2,15,4.68,5.71,-2.59
1987,2,16,4.38,5.46,-0.58
1987,2,17,1.13,6.88,1.05
1987,2,18,2.46,7.28,0.99
1987,2,19,3.26,7.19,0.8
1987,2,20,4.45,5.87,1.5
1987,2,21,3.31,6.52,-0.05
1987,2,22,4.66,6.03,0.15
1987,2,23,4.54,5.35,2.41
1987,2,24,2.54,6.82,-0.51
1987,2,25,4.68,6.01,-5.14
1987,2,26,4.61,5.54,-5.96
1987,2,27,4.4,5.92,-7.84
1987,2,28,4.3,5.72,-3.57
1987,3,1,4.57,6.26,-2.78
1987,3,2,4.14,6.77,-3.44
1987,3,3,4.94,5.88,-0.37
1987,3,4,3.05,7.22,3.39
1987,3,5,4.76,5.91,4.45
1987,3,6,3.84,6.54,0.26
1987,3,7,1.89,6.56,0.53
1987,3,8,4.41,6.26,2.14
1987,3,9,4.46,5.86,2.33
1987,3,10,1.94,7.05,2.28
1987,3,11,5.58,5.86,2.35
1987,3,12,4.07,7.34,4
1987,3,13,3.31,8.18,8.04
1987,3,14,5.91,6.46,3.31
1987,3,15,4.82,5.82,-1.19
1987,3,16,5.31,6.09,2.78
1987,3,17,2.34,7.41,5.18
1987,3,18,5.34,6.37,6.53
1987,3,19,1.51,6.93,4.47
1987,3,20,4.4,6.66,6.26
1987,3,21,5.27,6.01,6.38
1987,3,22,2.73,6.98,6.31
1987,3,23,1.34,6.71,7.32
1987,3,24,2.4,7.98,5.49
1987,3,25,5.89,6.61,-2.82
1987,3,26,6.45,6.12,-1.09
1987,3,27,6.49,5.25,1.41
1987,3,28,3.88,6.35,2.95
1987,3,29,6.56,5.7,6.77
1987,3,30,2.44,7.74,7.33
1987,3,31,4.26,7.11,3.99
1987,4,1,1.83,6.89,1.18
1987,4,2,5.27,7.45,4.82
1987,4,3,6.12,6.52,5.46
1987,4,4,6.44,5.91,8.65
1987,4,5,5.21,6.84,12.19
1987,4,6,1.37,8.25,11.87
1987,4,7,4.84,7.59,12.6
1987,4,8,5.65,8.12,13.3
1987,4,9,2.79,8.46,13.33
1987,4,10,3.92,8.16,11.15
1987,4,11,6.48,7.07,7.37
1987,4,12,6.94,6.12,3.99
1987,4,13,6.74,6.44,3.08
1987,4,14,6.53,7.01,5.19
1987,4,15,6.71,6.8,7.96
1987,4,16,7.07,6.43,11.22
1987,4,17,7.1,6.79,11.87
1987,4,18,6.91,7.1,13.3
1987,4,19,6.46,7.14,14.05
1987,4,20,5.54,8.03,16.1
1987,4,21,2.67,8.48,13.86
1987,4,22,3.93,7.53,10.14
1987,4,23,6.81,7.08,12.2
1987,4,24,7.59,6.78,11.55
1987,4,25,2.04,8.38,10.6
1987,4,26,1.94,8.27,7.89
1987,4,27,7.5,6.88,10.18
1987,4,28,6.78,7.84,12.1
1987,4,29,7.74,6.85,14.26
1987,4,30,1.74,7.68,12.86
1987,5,1,5.84,8.55,17.39
1987,5,2,1.8,8.8,13.75
1987,5,3,6.59,7.88,10.38
1987,5,4,7.73,6.79,9.98
1987,5,5,5.57,8.43,11.57
1987,5,6,7.81,7.54,12.3
1987,5,7,7.33,7.06,14.51
1987,5,8,7.3,7.23,15.87
1987,5,9,7.11,8.03,17.48
1987,5,10,3.12,8.72,16.6
1987,5,11,1.97,8.98,15.98
1987,5,12,7.1,8.72,19.14
1987,5,13,2.82,8.46,14.1
1987,5,14,7.27,7.92,12.52
1987,5,15,7.92,7.41,15.46
1987,5,16,3.43,8.09,14.04
1987,5,17,7.47,8.12,13
1987,5,18,7.9,7.3,14.57
1987,5,19,7.98,7.74,17.35
1987,5,20,7.15,8.26,19.85
1987,5,21,5.14,9.02,20.87
1987,5,22,1.19,9.03,18.98
1987,5,23,4.2,9.05,19.87
1987,5,24,4.03,8.84,18.91
1987,5,25,5.37,9.07,20
1987,5,26,2.28,9.48,19.18
1987,5,27,5.77,8.94,16.83
1987,5,28,7.81,7.75,17.42
1987,5,29,5.22,8.64,17.2
1987,5,30,8.07,8.36,18.78
1987,5,31,7.76,8.3,19.96
1987,6,1,5.36,9.04,20.9
1987,6,2,1.75,9.33,20.51
1987,6,3,6.42,9.53,20.09
1987,6,4,7.52,8.83,23.2
1987,6,5,7.63,9.11,24.42
1987,6,6,7.44,9.51,24.43
1987,6,7,1.86,9.72,20.96
1987,6,8,1.9,8.94,14.09
1987,6,9,8.42,7.95,17.06
1987,6,10,7.72,8.17,20.39
1987,6,11,7.45,8.99,20.01
1987,6,12,4.06,9.26,19.1
1987,6,13,3.47,9.28,19.61
1987,6,14,4.79,9.6,18.6
1987,6,15,4.54,9.49,17.65
1987,6,16,7.69,8.17,18.16
1987,6,17,6.96,8.51,19.47
1987,6,18,5.55,8.7,20.96
1987,6,19,1.29,9.03,19.06
1987,6,20,5.85,9.27,18.78
1987,6,21,6.46,9.46,18.6
1987,6,22,8.12,8.28,20.21
1987,6,23,6.79,8.71,20.25
1987,6,24,4.42,9.65,20.51
1987,6,25,6.39,9.27,20.84
1987,6,26,8.3,8.67,21.36
1987,6,27,8.14,8.69,21.34
1987,6,28,3.47,9.74,21.36
1987,6,29,5.78,9.55,22.71
1987,6,30,5.78,9.3,23.74
1987,7,1,3.1,9.79,23.01
1987,7,2,3.04,9.81,21.67
1987,7,3,5.99,9.95,24.85
1987,7,4,1.95,9.65,22.97
1987,7,5,5.63,9.45,23.15
1987,7,6,4.38,10.01,24.6
1987,7,7,6.94,10.03,25.15
1987,7,8,6.9,9.79,25.9
1987,7,9,6.97,9.63,25.89
1987,7,10,3.72,9.97,23.42
1987,7,11,1.69,9.88,24.62
1987,7,12,2.02,9.88,23.08
1987,7,13,1.73,9.57,21.02
1987,7,14,4.49,9.77,22.96
1987,7,15,0.89,9.54,21.66
1987,7,16,5.83,9.86,24.11
1987,7,17,4.46,9.57,22.05
1987,7,18,4.14,9.48,22.99
1987,7,19,5.08,10.04,23.85
1987,7,20,6.56,9.77,24.55
1987,7,21,2.31,9.87,24.19
1987,7,22,2.71,10.15,25.54
1987,7,23,1.85,9.97,23.94
1987,7,24,2.07,9.72,22.71
1987,7,25,1.25,9.71,22.49
1987,7,26,1.96,9.95,23.65
1987,7,27,5.3,10.17,24.3
1987,7,28,6.96,9.97,24.44
1987,7,29,4.27,10.06,24.31
1987,7,30,4.31,10.09,25.86
1987,7,31,4.85,10.04,24.64
1987,8,1,4.9,9.93,23.32
1987,8,2,2.25,9.98,22.44
1987,8,3,3.05,10.04,24.87
1987,8,4,2.09,9.95,25.35
1987,8,5,4.88,10.13,25.02
1987,8,6,5.85,9.91,24.76
1987,8,7,1.08,9.9,22.97
1987,8,8,5.18,9.95,22.13
1987,8,9,4.52,9.88,22.42
1987,8,10,4.31,9.8,22.7
1987,8,11,0.99,9.62,21.56
1987,8,12,6.21,9.78,22.25
1987,8,13,5.56,9.52,23.39
1987,8,14,3.89,9.96,23.7
1987,8,15,2.65,10.15,24.81
1987,8,16,2.1,10.12,25.28
1987,8,17,3.05,9.89,24.19
1987,8,18,5.22,9.4,23.5
1987,8,19,5.57,9.74,23.63
1987,8,20,4.08,10.23,24.14
1987,8,21,3.61,9.84,24.42
1987,8,22,4.15,9.6,23.32
1987,8,23,3.99,9.87,22.93
1987,8,24,1.69,10.04,23.56
1987,8,25,3.32,10.03,24.45
1987,8,26,5.79,9.39,23.01
1987,8,27,3.23,10.19,23.45
1987,8,28,1.18,10.37,25.79
1987,8,29,4.34,10.08,25.3
1987,8,30,2.73,10.08,24.24
1987,8,31,3.94,9.69,21.3
1987,9,1,5.41,9.07,21.17
1987,9,2,5.49,9.08,20.5
1987,9,3,5.68,8.79,18.67
1987,9,4,4.06,9.61,18.27
1987,9,5,1.16,9.64,19.28
1987,9,6,1.98,10.07,22.82
1987,9,7,4.53,9.46,19.88
1987,9,8,4.22,9.55,18.5
1987,9,9,4.55,9.3,17.57
1987,9,10,1.62,9.48,18.82
1987,9,11,2.66,9.19,17.89
1987,9,12,1.9,8.98,18.05
1987,9,13,3.26,9.06,17.94
1987,9,14,5.58,8.9,19.93
1987,9,15,5.01,9.29,19.41
1987,9,16,4.09,9.44,16.4
1987,9,17,5.6,8,14.92
1987,9,18,5.93,7.56,14.33
1987,9,19,5.76,7.75,16.68
1987,9,20,5.64,8.1,18.47
1987,9,21,5.21,8.73,18.66
1987,9,22,5.65,8.32,17.67
1987,9,23,5.44,8.93,16.52
1987,9,24,3.55,8.9,16.85
1987,9,25,3.82,8.75,17.49
1987,9,26,4.57,8.39,10.25
1987,9,27,5.47,7.96,9.63
1987,9,28,5.4,7.84,14.02
1987,9,29,3.85,8.7,14.27
1987,9,30,5.35,7.67,14.26
1987,10,1,5.23,7.73,14.95
1987,10,2,4.57,8.02,14.13
1987,10,3,5.47,7.98,15.91
1987,10,4,5.2,7.98,16.58
1987,10,5,3.53,8.74,17.04
1987,10,6,5.06,8.16,18.93
1987,10,7,4.58,8.62,18.29
1987,10,8,5.03,7.86,16.63
1987,10,9,4.06,7.99,17.27
1987,10,10,4.87,7.8,17.36
1987,10,11,4.57,8.59,18.81
1987,10,12,2.97,8.71,13.89
1987,10,13,4.02,8.3,13.45
1987,10,14,2.67,9.18,16.56
1987,10,15,0.97,9.24,16.41
1987,10,16,2.15,9.1,15.38
1987,10,17,3.94,8.23,14.58
1987,10,18,2.16,8.47,14.67
1987,10,19,3.05,8.68,8.89
1987,10,20,2.65,8.42,7.43
1987,10,21,2.5,8.25,5.78
1987,10,22,4.21,7.15,4.96
1987,10,23,4.44,7.03,7.09
1987,10,24,1.94,8.25,11.08
1987,10,25,2.74,7.88,9.45
1987,10,26,3.4,7.78,11.45
1987,10,27,4.11,7.21,10.1
1987,10,28,4.23,7.02,11.26
1987,10,29,3.07,8.59,15.18
1987,10,30,0.74,8.69,15.65
1987,10,31,1.18,8.81,11.24
1987,11,1,1.34,8.33,10.83
1987,11,2,1.69,8.55,13.64
1987,11,3,3.77,7.05,9.84
1987,11,4,4.14,6.68,6.24
1987,11,5,3.94,6.79,3.06
1987,11,6,3.93,6.76,3.07
1987,11,7,2.3,7.74,4.37
1987,11,8,4.05,6.67,3.15
1987,11,9,3.08,7.22,6.33
1987,11,10,3.67,7.03,9.1
1987,11,11,3.69,6.69,11.34
1987,11,12,3.28,7.13,12.23
1987,11,13,1.1,8.39,9.23
1987,11,14,2.42,7.93,7.07
1987,11,15,2.66,7.11,7.47
1987,11,16,2,7.11,7.1
1987,11,17,2.65,7.21,5.15
1987,11,18,3.42,6.79,6.69
1987,11,19,3.63,5.93,2.43
1987,11,20,3.51,6.29,4.07
1987,11,21,3.14,6.85,6.37
1987,11,22,3.39,6.89,6.76
1987,11,23,3.17,6.67,8.75
1987,11,24,3.38,6.09,3.12
1987,11,25,3.38,6.13,5.52
1987,11,26,0.61,7.92,8.88
1987,11,27,0.79,7.69,7.05
1987,11,28,1.88,7.39,1.48
1987,11,29,2.67,6.39,-4.11
1987,11,30,3.22,5.85,-4.38
1987,12,1,2.84,6.22,-7.63
1987,12,2,3.26,5.37,-7.72
1987,12,3,2.74,5.84,-3.5
1987,12,4,3.19,5.39,-5.28
1987,12,5,1.83,6.03,-2.45
1987,12,6,2.59,5.81,-1.57
1987,12,7,3.24,4.8,-1.08
1987,12,8,2.61,5.47,-0.03
1987,12,9,3.14,5.42,1.47
1987,12,10,3.16,5.52,1.95
1987,12,11,2.86,5.57,-3.32
1987,12,12,3.13,5.33,-5.85
1987,12,13,3.14,4.81,-4.65
1987,12,14,3.18,4.97,-3.28
1987,12,15,2.84,6.08,-0.29
1987,12,16,3.16,4.82,-1.54
1987,12,17,3.11,4.97,-0.57
1987,12,18,3.04,5.02,1.36
1987,12,19,2.69,5.72,0.49
1987,12,20,2.48,6.04,-0.07
1987,12,21,2.63,6.56,-0.59
1987,12,22,2.88,7.55,-0.19
1987,12,23,2.09,7.46,-0.89
1987,12,24,2.5,6.87,1.02
1987,12,25,2.92,6.17,5.01
1987,12,26,2.63,6.18,2.17
1987,12,27,2.85,6.69,3.44
1987,12,28,2.79,6.57,6.75
1987,12,29,2.55,6.81,5.73
